
影音,#group#
第22集,https://vip.ffzy-online.com/20221207/29704_fea082ab/2000k/hls/mixed.m3u8
第23集,https://vip.ffzy-online.com/20221207/29705_629acd3f/2000k/hls/mixed.m3u8
第24集,https://vip.ffzy-online.com/20221207/29706_69fefb33/2000k/hls/mixed.m3u8
第25集,https://vip.ffzy-online.com/20221207/29707_5a886a1e/2000k/hls/mixed.m3u8
第26集,https://vip.ffzy-online.com/20221207/29708_016bf157/2000k/hls/mixed.m3u8
第27集,https://vip.ffzy-online.com/20221207/29709_c75372f5/2000k/hls/mixed.m3u8
第28集,https://vip.ffzy-online.com/20221207/29710_590736d3/2000k/hls/mixed.m3u8
第29集,https://vip.ffzy-online.com/20221207/29711_9e974705/2000k/hls/mixed.m3u8
第30集,https://vip.ffzy-online.com/20221207/29712_2aa40cc3/2000k/hls/mixed.m3u8
第31集,https://vip.ffzy-online.com/20221207/29716_f04c8440/2000k/hls/mixed.m3u8
第32集,https://vip.ffzy-online.com/20221207/29714_1cdf1b0f/2000k/hls/mixed.m3u8
第33集,https://vip.ffzy-online.com/20221207/29715_c0a73cad/2000k/hls/mixed.m3u8
第34集,https://vip.ffzy-online.com/20221207/29713_187b2074/2000k/hls/mixed.m3u8
第35集,https://vip.ffzy-online.com/20221207/29718_c175214e/2000k/hls/mixed.m3u8
第36集,https://vip.ffzy-online.com/20221207/29719_d3467fad/2000k/hls/mixed.m3u8
第37集,https://vip.ffzy-online.com/20221207/29717_9c07630f/2000k/hls/mixed.m3u8
第38集,https://vip.ffzy-online.com/20221207/29721_56fb1f46/2000k/hls/mixed.m3u8
第39集,https://vip.ffzy-online.com/20221207/29720_2eaef0db/2000k/hls/mixed.m3u8
第40集,https://vip.ffzy-online.com/20221207/29723_b30ec713/2000k/hls/mixed.m3u8
第41集,https://vip.ffzy-online.com/20221207/29724_08be935c/2000k/hls/mixed.m3u8
第42集,https://vip.ffzy-online.com/20221207/29722_37980174/2000k/hls/mixed.m3u8
第43集,https://vip.ffzy-online.com/20221207/29729_469473d2/2000k/hls/mixed.m3u8
第44集,https://vip.ffzy-online.com/20221207/29725_b8e6a502/2000k/hls/mixed.m3u8
第45集,https://vip.ffzy-online.com/20221207/29728_a8c45209/2000k/hls/mixed.m3u8
第46集,https://vip.ffzy-online.com/20221207/29726_a6ffe05a/2000k/hls/mixed.m3u8
第47集,https://vip.ffzy-online.com/20221207/29727_832a6fab/2000k/hls/mixed.m3u8
第48集,https://vip.ffzy-online.com/20221207/29730_5b1a05cd/2000k/hls/mixed.m3u8
第49集,https://vip.ffzy-online.com/20221207/29732_fa83b88d/2000k/hls/mixed.m3u8
第50集,https://vip.ffzy-online.com/20221207/29731_1cea3325/2000k/hls/mixed.m3u8



港澳台,#group#


港台频道,#genre#
广东珠江,http://php.jdshipin.com/TVOD/iptv.php?id=gdzj
广东体育,http://php.jdshipin.com/TVOD/iptv.php?id=gdty
翡翠台,http://hls.168.us.kg/u/81/master.m3u8
翡翠台,http://r.jdshipin.com/62WM7
翡翠台,http://php.jdshipin.com:8880/smt.php?id=jade_twn
翡翠台,http://r.jdshipin.com/thuYX
翡翠台,http://api.kkitv.itv888.vip:8080/streams/jutaw8wu0j9/index.m3u8
翡翠台,http://mytv.cdn.loc.cc/o12.php?id=fct
明珠台,http://hls.168.us.kg/u/84/master.m3u8
明珠台,http://r.jdshipin.com/ZQ4kN
明珠台,http://php.jdshipin.com/PLTV/iptv.php?id=mzt
明珠台,http://php.jdshipin.com/TVOD/iptv.php?id=mzt
TVB1,https://6.cdn.loc.cc/163189.php?id=tvb1
TVB1,http://iptv.4666888.xyz/iptv2A.php?id=25
TVBJ1,http://php.jdshipin.com/TVOD/iptv.php?id=j1
TVBJ1,http://iptv.4666888.xyz/iptv2A.php?id=26
TVB星河,https://cdn6.101.qzz.io/163189/tvbxh
TVB星河,http://r.jdshipin.com/Voac4
ViuTV,https://cdn.163189.xyz/163189/viu
ViuTV,http://r.jdshipin.com/vSJvl
ViuTV,http://php.jdshipin.com/TVOD/iptv.php?id=viutv2
ViuTV6,http://api.kkitv.itv888.vip:8080/streams/bvdslcl5cts/index.m3u8
ViuTV6,http://kkk.888.3116598.xyz/api.php?n=xxxtw&id=4aCiD4&tk=rf2ptUUwLxlr
RHK31,http://php.jdshipin.com/TVOD/iptv.php?id=rthk31
RHK31,http://kkk.888.3116598.xyz/api.php?n=xxxtw&id=R4jPlP&tk=rf2ptUUwLxlr
RHK32,http://api.kkitv.itv888.vip:8080/streams/emzampd6m1i/index.m3u8
RHK32,http://php.jdshipin.com/TVOD/iptv.php?id=rthk32
无线新闻台,https://cdn6.101.qzz.io/163189/wxxw
无线新闻台,http://bxtv.3a.ink/api.php?id=wxxw
无线新闻台,http://hls.168.us.kg/u/83/master.m3u8
凤凰中文HD,https://cdn6.101.qzz.io/163189/fhzw
凤凰中文HD,http://r.jdshipin.com/cCCzW
凤凰中文HD,http://43.152.143.193/1.v.smtcdns.net/tvlive.fengshows.cn/live/0701pcc72.flv
凤凰中文HD,http://api.kkitv.itv888.vip:8080/streams/vny1wblsnch/index.m3u8
凤凰资讯HD,https://cdn6.101.qzz.io/163189/fhzx
凤凰资讯HD,http://php.jdshipin.com:8880/smt.php?id=phoenixinfo_hd
凤凰资讯HD,http://r.jdshipin.com/0Rp07
凤凰资讯HD,http://43.152.143.193/1.v.smtcdns.net/tvlive.fengshows.cn/live/0701pin72.flv
凤凰香港台,https://cdn6.101.qzz.io/163189/fhhk
凤凰香港台,http://php.jdshipin.com:8880/smt.php?id=hkphoenix_twn
凤凰香港台,http://r.jdshipin.com/yDoTN
Now新闻台,http://cdn.163189.xyz/163189/now
Now新闻台,http://hls.168.us.kg/u/332/master.m3u8
Now新闻台,http://kkk.888.3116598.xyz/api.php?n=xxxtw&id=QLWSn7&tk=rf2ptUUwLxlr
Now新闻台,P2p://starvod.xyz:19806/d0ba9cc570654f6d958809d4c3f8931d.ts
Now财经,http://hls.168.us.kg/u/333/master.m3u8
Now财经,http://rihou.cc:555/tv/[Mt]Now财经
Now财经,
Now直播,http://hls.168.us.kg/u/331/master.m3u8
Now直播,http://rihou.cc:555/tv/[Mt]Now直播
Now直播,http://kkk.888.3116598.xyz/api.php?n=xxxtw&id=khk4lP&tk=rf2ptUUwLxlr
Now紫金国际台,http://rihou.cc:555/tv/[Hk]Now紫金
Now华剧,http://rihou.cc:555/tv/[Hk]Now华剧
Now剧集,http://rihou.cc:555/tv/[Hk]Now剧集
镜新闻,https://d36dgdk71xuzzg.cloudfront.net/v1/manifest/3a2ac8e6b6c76471996ebf627393d9c9417a60b6/linetv-6-627778910172-MediaTailor-production/c9b2313d-efdd-4777-9fae-573be8a86755/0.m3u8
镜新闻,http://211.23.125.95:50007/4gtv-4gtv075/index.m3u8?proxy=true
中天新闻,http://220.135.64.124:5050/4gtv-4gtv009/index.m3u8?proxy=true
中天新闻,http://211.23.125.95:50007/4gtv-4gtv009/index.m3u8?proxy=true
華視新聞,http://220.135.64.124:5050/of-4gtv-4gtv052/index.m3u8?proxy=true
中視新聞HD,http://220.135.64.124:5050/of-4gtv-4gtv074/index.m3u8?proxy=true
中視新聞HD,http://165.154.226.214:50007/of-4gtv-4gtv040/index.m3u8?proxy=true
東森新聞台HD,http://165.154.226.214:50007/li-4gtv-4gtv152/index.m3u8?proxy=true
民視新聞台,http://165.154.226.214:50007/li-litv-ftv13/index.m3u8?proxy=true
非凡新闻HD,http://iptv.4666888.xyz/iptv2A.php?id=44
寰宇新聞台,http://165.154.226.214:50007/li-litv-longturn14/index.m3u8?proxy=true
华视HD,rtmp://f13h.mine.nu/sat/tv111
中視HD,rtmp://f13h.mine.nu/sat/tv091
台視HD,http://165.154.226.214:50007/li-4gtv-4gtv066/index.m3u8?proxy=true
台視HD,rtmp://f13h.mine.nu/sat/tv071
台视综合HD,P2p://starvod.xyz:19806/c37a6ec58dd140ccab0e25b94849ee06.ts
民视,rtmp://f13h.mine.nu/sat/tv051
民视,http://iptv.4666888.xyz/iptv2A.php?id=55
民視第一台,http://165.154.226.214:50007/li-4gtv-4gtv003/index.m3u8?proxy=true
八大綜藝台,http://165.154.226.214:50007/li-4gtv-4gtv039/index.m3u8?proxy=true
八大精彩台,http://165.154.226.214:50007/li-4gtv-4gtv034/index.m3u8?proxy=true
TVBS精采台HD,http://165.154.226.214:50007/li-4gtv-4gtv067/index.m3u8?proxy=true
三立综合,P2p://147.135.39.171:9906/6869374a000888579acb331f46c77c60.ts
好消息,http://165.154.226.214:50007/of-litv-ftv16/index.m3u8?proxy=true
好消息2台,http://165.154.226.214:50007/of-litv-ftv17/index.m3u8?proxy=true
緯來體育HD,rtmp://f13h.mine.nu/sat/tv721
龙华经典,https://cdn8.163189.xyz/163189/lhjd
龙华偶像,https://cdn8.163189.xyz/163189/lhox
龙华日韩,https://cdn8.163189.xyz/163189/lhrh
龙华戏剧,https://cdn8.163189.xyz/163189/lhxj
欧洲华文电视台1,http://oh.eztv.vip/live/eztv1.m3u8
亚洲卫视,https://p2hs.vzan.com/slowlive/821481626725612419/live.m3u8
香港环球卫视,https://play.xghqws.cn/yunqing888/yunqing888.m3u8?auth_key=1731294000-0-0-0942b140da60167a47c1f2d685f702b2&rts_degrade=on
环球电视台,http://utv1.hqtvzb.com:9999/hls/world.m3u8

电影频道,#genre#

美亚电影台HD,http://iptv.4666888.xyz/iptv2A.php?id=30
美亚电影台HD,http://kkk.888.3116598.xyz/api.php?n=xxxtw&id=VXpowa&tk=rf2ptUUwLxlr
美亚电影台HD,P2p://starvod.xyz:19806/f9cdad09f3cc47bc83ba1d94167ebe64.ts
美亚电影,http://php.jdshipin.com/TVOD/iptv.php?id=meiya
美亚电影,http://kkk.888.3116598.xyz/api.php?n=xxxtw&id=zFARUp&tk=rf2ptUUwLxlr
Now爆谷台,http://23.237.228.133/live2/baogutai.m3u8
Now爆谷台,http://rihou.cc:555/tv/[Bx]Now爆谷
Now爆谷台,http://kkk.888.3116598.xyz/api.php?n=xxxtw&id=GGXToB&tk=rf2ptUUwLxlr
Now星影台,http://23.237.228.133/live2/xingyingtai.m3u8
Now星影台,http://kkk.888.3116598.xyz/api.php?n=xxxtw&id=Ul0zX0&tk=rf2ptUUwLxlr
Now星影台,http://rihou.cc:555/tv/[Bx]Now星影
靖天電影台,http://iptv.4666888.xyz/iptv2A.php?id=56
靖天電影台,P2p://starvod.xyz:19806/7a72ea8d27d64fb9aae835c30af3b1cc.ts
天映频道,http://php.jdshipin.com/smt.php?id=Celestial
天映频道,http://php.jdshipin.com:8880/smt.php?id=Celestial
龙华电影,https://cdn8.163189.xyz/163189/lhdy
龙华电影,P2p://starvod.xyz:19806/574ee66b78d44e6e81450ae523041523.ts
緯來電影,http://iptv.4666888.xyz/iptv2A.php?id=40
東森电影HD,http://iptv.4666888.xyz/iptv2A.php?id=48



国际频道,#genre#
中国|CGTN,http://english-livetx.cgtn.com/hls/yypdyyctzb_hd.m3u8
中国|CGTN记录,https://english-livetx.cgtn.com/hls/yypdjlctzb_hd.m3u8
中国|CGTN西语,http://espanol-liveali.cgtn.com/hls/LSveOGBaBw41Ea7ukkVAUdKQ220802LSTexu6xAuFH8VZNBLE1ZNEa220802cd.m3u8
中国|CGTN法语,http://francais-livews.cgtn.com/hls/LSvev95OuFZtKLc6CeKEFYXj220802LSTeV6PO0Ut9r71Uq3k5goCA220802cd.m3u8
中国|CGTN阿语,http://arabic-livews.cgtn.com/hls/LSveq57bErWLinBnxosqjisZ220802LSTefTAS9zc9mpU08y3np9TH220802cd.m3u8
中国|CGTN俄语,http://russian-livews.cgtn.com/hls/LSvexABhNipibK5KRuUkvHZ7220802LSTeze9o8tdFXMHsb1VosgoT220802cd.m3u8
中国|CEC汉语文化,http://play.cec-tv.com.cn/channel/cec-tv1.m3u8
中国|CEC国际旅游,http://play.cec-tv.com.cn/channel/cec-tv2.m3u8
中国|CEC国际教育,http://play.cec-tv.com.cn/channel/cec-tv3.m3u8
中国|CEC国际健康,http://play.cec-tv.com.cn/channel/cec-tv4.m3u8
韩国|KBS 24,http://8.138.7.223/tv/korea.php?id=31
韩国|KBS Drama,http://8.138.7.223/tv/korea.php?id=32
韩国|KBS Joy,http://8.138.7.223/tv/korea.php?id=33
韩国|KBS Story,http://8.138.7.223/tv/korea.php?id=34
韩国|KBS Life,http://8.138.7.223/tv/korea.php?id=35
韩国|KBS Kids,http://8.138.7.223/tv/korea.php?id=36
韩国|KBS World,http://8.138.7.223/tv/korea.php?id=37
韩国|BBS,http://8.138.7.223/tv/korea.php?id=1
韩国|EBS1,http://8.138.7.223/tv/korea.php?id=2
韩国|EBS1,http://8.138.7.223/tv/korea.php?id=5
韩国|EBS1,http://8.138.7.223/tv/korea.php?id=7
韩国|EBS1,http://8.138.7.223/tv/korea.php?id=8
韩国|EBS2,http://8.138.7.223/tv/korea.php?id=3
韩国|EBS2,http://8.138.7.223/tv/korea.php?id=6
韩国|EBSe,http://8.138.7.223/tv/korea.php?id=4
韩国|EBSe,http://8.138.7.223/tv/korea.php?id=11
韩国|EBSi,http://8.138.7.223/tv/korea.php?id=9
韩国|EBS+2,http://8.138.7.223/tv/korea.php?id=10
韩国|KBC|SBS,http://8.138.7.223/tv/korea.php?id=12
韩国|KCTV,http://8.138.7.223/tv/korea.php?id=13
韩国|CJB|SBS,http://8.138.7.223/tv/korea.php?id=14
韩国|MBC,http://211.33.246.4:32954/cj_live/myStream.sdp/chunklist_w517347500.m3u8
韩国|NBS,https://media.joycorp.co.kr:4443/live/live_720p/playlist.m3u8
韩国|Arirang,http://amdlive-ch01.ctnd.com.edgesuite.net/arirang_1ch/smil:arirang_1ch.smil/playlist.m3u8
韩国|TVN1,https://d2zyqoz1zsj2mq.cloudfront.net/v1/master/3722c60a815c199d9c0ef36c5b73da68a62b09d1/cc-i9yul1lyegl6e-ssai-prd/6d07fe2a_003a_4879_acfc_44e3c3c10f03/hls/playlist.m3u8?
韩国|TVN2,https://d21dxaer0ypwk1.cloudfront.net/v1/master/3722c60a815c199d9c0ef36c5b73da68a62b09d1/cc-a6m2cy2rylsvo-ssai-prd/54ac8e25_eb5a_4f10_ba20_ffb254f0a16c/hls/playlist.m3u8?ads.device_did=%7BPSID%7D&ads.device_dnt=%7BTARGETOPT%7D&ads.app_domain=%7BAPP_DOMAIN%7D&ads.app_name=%7BAPP_NAME%7D&ads.service_id=KRBC32000261J
韩国|TVN3,https://d25mdvvpht3395.cloudfront.net/v1/master/3722c60a815c199d9c0ef36c5b73da68a62b09d1/cc-p8ea370fl7r4f-ssai-prd/82f296fd_2916_45b7_b799_525a4226957a/hls/playlist.m3u8?
韩国|TVN4,http://210.210.155.35/dr9445/h/h20/index.m3u8
韩国|TVN4,http://210.210.155.35:80/dr9445/h/h20/02.m3u8
韩国|tvN5,https://d2zyqoz1zsj2mq.cloudfront.net/v1/master/3722c60a815c199d9c0ef36c5b73da68a62b09d1/cc-i9yul1lyegl6e-ssai-prd/6d07fe2a_003a_4879_acfc_44e3c3c10f03/hls/playlist.m3u8?韩国|tvN Movies,https://tvlatina.live:1936/8006/8006/playlist.m3u8
韩国|TVNBN ,https://cdn.jmvstream.com/w/LVW-8410/LVW8410_uiZOVm6vz1/playlist.m3u8
日本|QVC,http://cdn-live1.qvc.jp/iPhone/800/800.m3u8
日本|购物频道,http://stream1.shopch.jp/HLS/out1/prog_index.m3u8
日本|购物频道,http://stream1.shopch.jp/HLS/out2/prog_index.m3u8
日本|购物频道,http://stream1.shopch.jp/HLS/out3/prog_index.m3u8
日本|购物频道,http://stream1.shopch.jp/HLS/out4/prog_index.m3u8
国际|LOVE NATURE 4K,https://d18dyiwu97wm6q.cloudfront.net/playlist2160p.m3u8
国际|LOVE NATURE 4K,https://d18dyiwu97wm6q.cloudfront.net/playlist2160p.m3u8
国际|REDBULL SPORTS,http://rbmn-live.akamaized.net/hls/live/590964/BoRB-AT/master_928.m3u8
国际|REDBULL SPORTS,http://rbmn-live.akamaized.net/hls/live/590964/BoRB-AT/master_928.m3u8
法国|FASHION,http://lb.streaming.sk/fashiontv/stream/chunklist.m3u8
法国|FASHION,https://fashiontv-fashiontv-5-nl.samsung.wurl.tv/playlist.m3u8
法国|FASHION,http://lb.streaming.sk/fashiontv/stream/chunklist_w1702070444.m3u8
法国|FASHION,http://lb.streaming.sk/fashiontv/stream/chunklist.m3u8
法国|FASHION,http://lb.streaming.sk/fashiontv/stream/chunklist_w1702070444.m3u8
美国|CNN,https://turnerlive.warnermediacdn.com/hls/live/586495/cnngo/cnn_slate/VIDEO_3_1464000.m3u8
美国|FYI,http://fl2.moveonjoy.com/FYI/index.m3u8
越南|ANTV,http://8.138.7.223et:754/tv/antv.m3u8
泰国|PBS3,http://thaipbs-live.cdn.byteark.com/live-en/playlist_720p/index.m3u8
泰国|新闻,http://news1.live14.com/stream/news1_hi.m3u8
泰国|新闻,http://news1.live14.com/stream/news1_hi.m3u8
卡塔尔|半岛新闻,http://live-hls-web-aja.getaj.net/AJA/02.m3u8
卡塔尔|半岛新闻,http://live-hls-web-aja.getaj.net/AJA/04.m3u8
卡塔尔|半岛新闻,http://live-hls-web-aja.getaj.net/AJA/02.m3u8
卡塔尔|半岛新闻,http://live-hls-web-aja.getaj.net/AJA/04.m3u8
俄罗斯|RT-NEWS,https://rt-rtd.rttv.com/live/rtnews/playlist.m3u8
俄罗斯|RT-DOC,https://rt-rtd.rttv.com/live/rtdoc/playlist.m3u8
俄罗斯|BRICS,https://brics.bonus-tv.ru/cdn/brics/chinese/playlist.m3u8
乌克兰|KPBIM HD,https://cdn.1tvcrimea.ru/1tvcrimea.m3u8
西班牙|GTP HD,http://europa-crtvg.flumotion.com/playlist.m3u8
波斯|中文电视台,https://mediaserver.abnvideos.com/streams/abnchina.m3u8
波斯|中文电视台,https://mediaserver.abnvideos.com/streams/abnchina.m3u8
印度|WionNews,https://d7x8z4yuq42qn.cloudfront.net/index_7.m3u8
印度|WionNews,https://d7x8z4yuq42qn.cloudfront.net/index_7.m3u8
NHK日本广播协会,http://180.167.104.105:9901/tsfile/live/1025_1.m3u8?key=tvbox6_com&playlive=1&authid=0
KBS韩国广播电视,http://180.167.104.105:9901/tsfile/live/1026_1.m3u8?key=tvbox6_com&playlive=1&authid=0
CAN亚洲新闻台,http://180.167.104.105:9901/tsfile/live/1030_1.m3u8?key=tvbox6_com&playlive=1&authid=0
CNB亚太财经,http://180.167.104.105:9901/tsfile/live/1031_1.m3u8?key=tvbox6_com&playlive=1&authid=0
金砖中文,http://brics.bonus-tv.ru/cdn/brics/chinese/tracks-v1a1/index.m3u8
金砖英文,http://brics.bonus-tv.ru/cdn/brics/english/tracks-v1a1/index.m3u8
Jednotka,http://213.81.133.133:8080/jednotka/index.m3u8
Dvojka,http://213.81.133.133:8080/dvojka/index.m3u8
DajTo,http://213.81.133.133:8080/dajto/index.m3u8
StarHD台,http://livestar.siliconweb.com/media/star1/star1.m3u8
ACCDN,https://reflect-access-sacramento.cablecast.tv/live-7/live/live.m3u8
德国之声,https://live-hls-v3-aje.getaj.net/AJE-V3/index.m3u8
泰国|PBS,http://thaipbs-live.cdn.byteark.com/live-en/playlist_720p/index.m3u8
乌克兰|24小时新闻,http://serv25.vintera.tv:8081/test/aris/playlist.m3u8
Astro Premier League 1,https://smart.pendy.dpdns.org/Smart.php?id=go_assp1
Astro EPL 1 backup,https://smart.pendy.dpdns.org/Smart.php?id=go_assp1x
Astro Premier League 2,https://smart.pendy.dpdns.org/Smart.php?id=go_assp2
Astro Grandstand,https://smart.pendy.dpdns.org/Smart.php?id=go_assp3
Astro Football,https://smart.pendy.dpdns.org/Smart.php?id=go_assp4
Astro Sports Plus,https://smart.pendy.dpdns.org/Smart.php?id=go_sportsplus
Astro Badminton 1,https://smart.pendy.dpdns.org/Smart.php?id=go_badminton1
Astro Badminton 2,https://smart.pendy.dpdns.org/Smart.php?id=go_badminton2
Astro W-Sports,https://smart.pendy.dpdns.org/Smart.php?id=go_assp5
Supersports 1,https://smart.pendy.dpdns.org/Smart.php?id=Assp1
Supersports 2,https://smart.pendy.dpdns.org/Smart.php?id=Assp2
Supersports 3,https://smart.pendy.dpdns.org/Smart.php?id=Assp3
Supersports 4,https://smart.pendy.dpdns.org/Smart.php?id=Assp4
WWE,https://smart.pendy.dpdns.org/Smart.php?id=Wwe
Fight Sports,https://smart.pendy.dpdns.org/Smart.php?id=Fs
NBA TV,https://smart.pendy.dpdns.org/Smart.php?id=Nba
Astro Cricket,https://smart.pendy.dpdns.org/Smart.php?id=Acricket
Astro Golf,https://smart.pendy.dpdns.org/Smart.php?id=Agolf
Tnt Sports 1,https://smart.pendy.dpdns.org/Smart.php?id=6fac0aaead
TNT Sports 2,https://smart.pendy.dpdns.org/Smart.php?id=d9a76a79cc
TNT Sports 3,https://smart.pendy.dpdns.org/Smart.php?id=5fea4d73db
TNT Sports 4,https://smart.pendy.dpdns.org/Smart.php?id=tntsport4
Sony Ten 1,https://smart.pendy.dpdns.org/Smart.php?id=ten1_raj
Sony Ten 2,https://smart.pendy.dpdns.org/Smart.php?id=ten2_raj
Sony Ten 3,https://smart.pendy.dpdns.org/Smart.php?id=ten3_raj
SPOTV 1 HD,https://smart.pendy.dpdns.org/Smart.php?id=go_spotv
SPO TV 2,https://smart.pendy.dpdns.org/Smart.php?id=go_spotv2
Skysports F1,https://smart.pendy.dpdns.org/Smart.php?id=tiankongf1
Skysports Cricket,https://smart.pendy.dpdns.org/Smart.php?id=tiankongcricket
Skysports EPL,https://smart.pendy.dpdns.org/Smart.php?id=tiankongepl
Skysports Main Event,https://smart.pendy.dpdns.org/Smart.php?id=tiankongmain
Skysports News,https://smart.pendy.dpdns.org/Smart.php?id=tiankongnews
Skysports Mix,https://smart.pendy.dpdns.org/Smart.php?id=tiankongmix
爱尔达体育2台,https://smart.pendy.dpdns.org/Smart.php?id=eltasport2_twn
爱尔达体育3台,https://smart.pendy.dpdns.org/Smart.php?id=eltasport3_twn
Rugby Pass TV,https://smart.pendy.dpdns.org/Smart.php?id=Rugbypasstv
RTM Sports HD,https://smart.pendy.dpdns.org/Smart.php?id=Rtmsport
Arena,https://smart.pendy.dpdns.org/Smart.php?id=Arena
Arena 2,https://smart.pendy.dpdns.org/Smart.php?id=Arena2
BolaArena 1,https://smart.pendy.dpdns.org/Smart.php?id=Bolaarena1
BolaArena 2,https://smart.pendy.dpdns.org/Smart.php?id=Bolaarena2
Astro Beinsports 1,https://smart.pendy.dpdns.org/Smart.php?id=Astrobein1
Astro Beinsports 2,https://smart.pendy.dpdns.org/Smart.php?id=Astrobein2
Astro Beinsports 3,https://smart.pendy.dpdns.org/Smart.php?id=Astrobein3
Cinemax,https://smart.pendy.dpdns.org/Smart.php?id=Cinemax
Animax,https://smart.pendy.dpdns.org/Smart.php?id=Animax
Movies Now HD,https://smart.pendy.dpdns.org/Smart.php?id=moviesnow_raj
Star Movies HD,https://smart.pendy.dpdns.org/Smart.php?id=starmovies_raj
HBO Family,https://smart.pendy.dpdns.org/Smart.php?id=Hbofamily
Hits,https://smart.pendy.dpdns.org/Smart.php?id=Hits
Warner TV,https://smart.pendy.dpdns.org/Smart.php?id=WarnerTV
HBO HD,https://smart.pendy.dpdns.org/Smart.php?id=Hbo
HBO Signature,https://smart.pendy.dpdns.org/Smart.php?id=Hbosignature
HBO Hits,https://smart.pendy.dpdns.org/Smart.php?id=Hbohitshd
SCM,https://smart.pendy.dpdns.org/Smart.php?id=Weishimovie
Dreamworks,https://smart.pendy.dpdns.org/Smart.php?id=Dreamworks
Thrill,https://smart.pendy.dpdns.org/Smart.php?id=Thrill
Hits Movie,https://smart.pendy.dpdns.org/Smart.php?id=Hitsmovie
One,https://smart.pendy.dpdns.org/Smart.php?id=One
tvN Movie,https://smart.pendy.dpdns.org/Smart.php?id=Tvnmovie
Celestial Classic,https://smart.pendy.dpdns.org/Smart.php?id=Celestial2
Celestial Movies HD,https://smart.pendy.dpdns.org/Smart.php?id=Celestialindo
Celestial Movies HD,https://smart.pendy.dpdns.org/Smart.php?id=Celestial
Axn HD,https://smart.pendy.dpdns.org/Smart.php?id=Axn
Paramount Network,https://smart.pendy.dpdns.org/Smart.php?id=Paramountnetwork
Astrol Kplus,https://smart.pendy.dpdns.org/Smart.php?id=Kplus
Rock Actions,https://smart.pendy.dpdns.org/Smart.php?id=Rockaction
Rock Entertainment,https://smart.pendy.dpdns.org/Smart.php?id=Rockentertain
Natgeo_HD,https://smart.pendy.dpdns.org/Smart.php?id=natgeohd_twn
NatGeo_Wild HD,https://smart.pendy.dpdns.org/Smart.php?id=natgeowild_twn
Animal_Planet,https://smart.pendy.dpdns.org/Smart.php?id=animalplanet_twn
Discovery Asia,https://smart.pendy.dpdns.org/Smart.php?id=discoverytwn_twn
CI,https://smart.pendy.dpdns.org/Smart.php?id=ci_twn
Discovery HD,https://smart.pendy.dpdns.org/Smart.php?id=discoveryhd_twn
NatGeo HD,https://smart.pendy.dpdns.org/Smart.php?id=Natgeo
Fashion TV,https://smart.pendy.dpdns.org/Smart.php?id=fashiontv_twn
History,https://smart.pendy.dpdns.org/Smart.php?id=History
BBC Earth HD,https://smart.pendy.dpdns.org/Smart.php?id=bbcearth_twn
BBC Earth Lifestyle,https://smart.pendy.dpdns.org/Smart.php?id=bbclifestyle_twn
NatGeo Wild HD,https://smart.pendy.dpdns.org/Smart.php?id=Natgeowild
Animal Planet (Eng),https://smart.pendy.dpdns.org/Smart.php?id=AnimalPlanet
TLC,https://smart.pendy.dpdns.org/Smart.php?id=Tlc
Foodnetwork Hd,https://smart.pendy.dpdns.org/Smart.php?id=Foodnetwork
HGTV,https://smart.pendy.dpdns.org/Smart.php?id=HGTV
Skynews,https://smart.pendy.dpdns.org/Smart.php?id=skynews_twn
ABC News,https://smart.pendy.dpdns.org/Smart.php?id=abcnews_glo
CBS HD,https://smart.pendy.dpdns.org/Smart.php?id=cbshd_glo
CBSN HD,https://smart.pendy.dpdns.org/Smart.php?id=cbsn_glo
France 24,https://smart.pendy.dpdns.org/Smart.php?id=france24_twn
DW (Deutsch),https://smart.pendy.dpdns.org/Smart.php?id=dw_twn
NHK World,https://smart.pendy.dpdns.org/Smart.php?id=nhkworld_japan
Fox News,https://smart.pendy.dpdns.org/Smart.php?id=foxnews_twn
CNN International,https://smart.pendy.dpdns.org/Smart.php?id=Cnn
CNN backup,https://smart.pendy.dpdns.org/Smart.php?id=cnn_twn
CNBC,https://smart.pendy.dpdns.org/Smart.php?id=cnbc_twn
CNA,https://smart.pendy.dpdns.org/Smart.php?id=cna
BBC World News,https://smart.pendy.dpdns.org/Smart.php?id=bbcnews_twn
BBC World News,https://smart.pendy.dpdns.org/Smart.php?id=Bbcnews
BBC World News,https://smart.pendy.dpdns.org/Smart.php?id=bbcworldnews_antik
Bloomberg News,https://smart.pendy.dpdns.org/Smart.php?id=bloomberg_twn
Al-Jazeera,https://smart.pendy.dpdns.org/Smart.php?id=aljazeera_twn
Baby TV Eng,https://smart.pendy.dpdns.org/Smart.php?id=Babytv
CBeebies,https://smart.pendy.dpdns.org/Smart.php?id=Cbeebies
Kids TV,https://smart.pendy.dpdns.org/Smart.php?id=KidsTV
Momo TV,https://smart.pendy.dpdns.org/Smart.php?id=momo1_twn
Baby TV,https://smart.pendy.dpdns.org/Smart.php?id=babytv_twn
MiaoMi,https://smart.pendy.dpdns.org/Smart.php?id=MiaoMi
Cartoon Network,https://smart.pendy.dpdns.org/Smart.php?id=Cn
Nickelodeon,https://smart.pendy.dpdns.org/Smart.php?id=Nickelodeon
Nick Jr,https://smart.pendy.dpdns.org/Smart.php?id=Nickjr
Channel 5,https://smart.pendy.dpdns.org/Smart.php?id=Channel5HD
